id,constant,position,translate
39,indexAccountsText.account1.title,Аккаунт №1,Новичок
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Подходящие инструменты для уверенного старта в трейдинге
41,indexAccountsText.account2.title,Аккаунт №2,Любитель
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,Все возможности для получения постоянного дохода на рынке
43,indexAccountsText.account3.title,Аккаунт №3,Эксперт
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,Неограниченный спектр услуг для совершения успешных сделок
45,indexAccountsText.account_condition_1,Минимальный депозит:,Минимальный депозит
46,indexAccountsText.account_condition_2,Кредитное плечо:,Кредитное плечо
47,indexAccountsText.account_condition_3,Моментальное исполнение,Моментальное исполнение
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Торговля криптовалютами и металлами
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,Возможность инвестиций в ПАММ-счета
50,indexAccountsText.account_condition_6,Отсутствие свопа,Отсутствие свопа
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,Торговля ETF и индексами
52,indexAccountsText.account_condition_8,Страхование депозитов,Страхование депозитов
53,indexAccountsText.account_condition_9,Персональный менеджер,Персональный менеджер
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Открытие личного ПАММ-счета
53,indexAccountsText.account_condition_11,Защита депозитов,Защита депозитов
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,Круглосуточная поддержка
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Новости мировой экономики
1.7. Футер,,,
56,footerContent,Футер текст,"Компания Brocker Name зарегистрирована по адресу: Northern Shops. Mile 1 Phillip Goldson Highway, Belize City, Belize. Деятельность компании осуществляется в соответствии с требованиями Кипрской комиссии по ценным бумагам и биржам (номер лицензии: 979/23), Комиссии по международным финансовым услугам (IFSC) (01/46/HP/77) и Комиссии по финансовым услугам Республики Маврикия (номер лицензии инвестиционного дилера: F07658994)."
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,6 финансовых рынков на одной платформе
58,marketsHeaderText.text|dot,Подзаголовок,"Здесь вы найдете комплексное описание финансовых рынков и активов, которые на них представлены"
59,commonMarketsText.title_graph,Заголовок торгового графика,График торгового инструмента
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Таблица инструментов
61,commonMarketsText.footnote,Часы работы рынков,* часы открытия и закрытия торгов указаны по UTC+0
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Forex
63,marketsListText.market1.text|dot,Подзаголовок,Лучший вариант для старта в трейдинге. На рынке Forex вы легко освоите механики торговли и принципы анализа.
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Металлы
65,marketsListText.market2.text|dot,Подзаголовок,Возможности для скальпинга и долгосрочных инвестиций. Рынок металлов подходит для активной торговли и сохранения капитала.
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Акции
67,marketsListText.market3.text|dot,Подзаголовок,Множество активов для профессионального трейдинга. Рынок акций позволит вам получать пассивную прибыль и совершать выгодные сделки.
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Товары
69,marketsListText.market4.text|dot,Подзаголовок,"Товары для консервативной торговли. Рынок товаров максимально предсказуем и позволяет зарабатывать, с минимальными навыками. "
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Индексы
71,marketsListText.market5.text|dot,Подзаголовок,Самые надежные инвестиции. На рынке индексов вы можете вкладывать средства со 100%-ной гарантией доходности.
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Криптовалюта
73,marketsListText.market6.text|dot,Подзаголовок,"Неограниченные возможности для заработка. Рынок криптоактивов - это перспективные стартапы, постоянные колебания и колоссальные доходы. "
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,Forex
75,forexHeaderText.text|dot,Подзаголовок,Рынок Forex открывает широкие возможности для начинающих и опытных трейдеров. Здесь вы можете сформировать свои торговые стратегии и использовать их для совершения успешных сделок.
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Предсказуемость
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Достаточно изучать политические и экономические новости, чтобы предсказать направление движения валютных пар."
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Ликвидность
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,Современные технологии и крупные агрегаторы ликвидности позволят вам заключать сделки менее чем за секунду.
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Возможности
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,"На рынке Forex представлены десятки активов, каждый из которых может, в перспективе, принести прибыль трейдерам."
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,Комфорт
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,Забудьте о фиксированном графике работы - на Forex вы можете торговать в любое удобное для вас время.
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Рынок валютных пар
85,forexAssetsText.text|dot,Подзаголовок,"Forex - это место, где крупнейшие инвестиционные фонды торгуют наравне с обычными трейдерами. Здесь вы можете открывать сделки любого масштаба, а прибыль зависит только от ваших знаний и навыков. "
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,Металлы
87,metalsHeaderText.text|dot,Подзаголовок,"Рынок драгоценных металлов, по своему уникален. Активы, которые на нем представлены (золото, серебро и т. д.) волатильны в краткосрочной перспективе, но сохраняют стабильный курс годами и даже десятилетиями. Соответственно, здесь вы можете вести активную торговлю и сохранять капитал в периоды кризиса."
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Доступность
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Вы можете начать торговлю на рынке металлов, имея минимальную сумму на депозите, благодаря возможностям CFD контрактов и микролотов."
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,Выгода
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Мы стремимся максимально сократить издержки трейдеров, и на рынке металлов команда Company Name достигла внушительных успехов."
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Надежность
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,Инвестиции в драгоценные металлы помогут вам переждать любые колебания рынка без финансовых потерь.
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,Предсказуемость
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Так же как и на валюты, на драгоценные металлы влияет минимальное количество финансовых показателей."
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Рынок металлов
97,metalsAssetsText.text|dot,Подзаголовок,"Рынок металлов подойдет для трейдеров с любым стилем торговли. Осторожный инвестор и агрессивный трейдер смогут достигнуть своих целей, торгуя здесь. "
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,Акции
99,stocksHeaderText.text|dot,Подзаголовок,"Рынок ценных бумаг, выпускаемых крупнейшими мировыми компаниями. Один из старейших и крупнейших рынков в мире. Здесь вы можете применять сразу несколько стратегий торговли, от инвестиций для получения пассивного дохода, до активного заключения сделок на тысячи долларов. "
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,Возможности
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Десятки акций финансовых гигантов торгуются на рынке, а новые перспективные компании ежегодно выходят на IPO. "
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Надежность
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,Приобретя ценные бумаги компании вы сможете гарантированно и на постоянной основе получать % от ее дохода.
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Вариативность
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Технология CFD контрактов позволяет вам зарабатывать, как на росте, так и на падении цен на акции - получать доход можно даже в разгар кризиса. "
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,Доступность
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Также, благодаря CFD и микролотам вы можете открывать сделки на минимальные суммы, даже если 1 акция стоит сотни долларов."
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Рынок акций
109,stocksAssetsText.text|dot,Подзаголовок,"На рынке акций вы можете заработать и сохранить состояние. Здесь вам доступна, как активная торговля, так и пассивный доход, а инвестиции в перспективные IPO позволяют увеличивать капитал в несколько раз за считанные дни. "
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,Товары
111,commoditiesHeaderText.text|dot,Подзаголовок,"На рынке товаров торгуются активы, с которыми мы в той или иной степени сталкиваемся в повседневной жизни. Речь идет о нефти, газе, пшенице, сахаре, соке и т. д. даже без глубинных знаний фундаментального и технического анализа вы сможете предсказывать движение цен на рынке сырьевых активов."
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Предсказуемость
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"На рынке сырья происходят регулярные и цикличные движения цен: достаточно просто изучать новости, чтобы понять, когда совершать сделку."
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Перспективы
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Инструмент ""Кредитное плечо"" позволит вам использовать для торговли сумму, в несколько раз превышающую размер вашего депозита."
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Возможности
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Товары - это широкая группа активов, каждый со своими особенностями и спецификой и каждый, с правильной стратегией, принесет вам доход."
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Доступность
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Товарный рынок, как и Forex - это лучшее место для начинающих трейдеров, благодаря минимальным требованиям к опыту и сумме депозита."
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Рынок товаров
121,commoditiesAssetsText.text|dot,Подзаголовок,"Рынок товаров оптимально подойдет для консервативных трейдеров, которые хотят получать стабильный доход. Здесь вы не сможете вложить деньги в стартап, получив сотни процентов прибыли, но цикличность и простота позволят вам зарабатывать на регулярной основе. "
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,Фондовые индексы
123,indicesHeaderText.text|dot,Подзаголовок,"На рынке фондовых индексов торгуются самые необычные активы на нашей платформе. Фондовые индексы - это условный актив, цена которого зависит от стоимости целой отрасли или рынка. Исследования показывают, что в долгосрочной перспективе рынки и отрасли гарантированно растут, соответственно индексы - это возможность инвестирования со 100%-ной вероятностью получения прибыли."
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Выгода
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Company Name обеспечивает своим клиентам минимальные издержки в процессе торговли: здесь вы можете зарабатывать, практически без расходов."
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,Надежность
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,"В индексы инвестируют все без исключения трейдеры и даже фонды: все потому, что это - самый надежный актив для сохранения капитала."
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Максимальная ликвидность
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Company Name получает данные от самых надежных мировых агрегаторов ликвидности и обеспечивает для клиентов мгновенное исполнение любых сделок.
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Доступность
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Индексы - это разновидность дорогостоящих активов, однако технология CFD позволит вам открывать сделки на минимальные суммы."
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Рынок индексов
133,indicesAssetsText.text|dot,Подзаголовок,"Рынок индексов - это лучшее место для инвесторов. Такого рода активы чаще всего используются не для активной торговли, а для пассивных и долгосрочных инвестиций. Вложив капитал в фондовые индексы вы можете быть уверены в том, что через некоторое время он увеличиться. "
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,Криптовалюта
135,cryptoHeaderText.text|dot,Подзаголовок,"На рынке криптовалюты вам доступны самые популярные и высокодоходные продукты криптоиндустрии: Bitcoin, Ethereum, Ripple и т. д. Кроме того, крипторынок - это рынок стартапов и IPO, которые позволяют в разы увеличивать вложенный капитал."
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,Перспективы
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,Крипторынок открывает неограниченные перспективы для всех категорий трейдеров здесь можно торговать практически с любым капиталом.
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Выгода
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Торговля на крипторынке не несет с собой никаких издержек, кроме комиссии Company Name, которая была и остается минимальной."
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,Предсказуемость
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,Цены криптовалют напрямую зависят от новостей о них: не нужно использовать анализ - достаточно просто изучить актуальные инфоповоды.
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Возможности
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Каждый стартап может стать единорогом, а каждая криптомонета - активом, который принесет сотни % доходности трейдерам."
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Рынок криптоактивов
145,cryptoAssetsText.text|dot,Подзаголовок,"Криптовалюты - самый молодой и активно развивающийся рынок в мире. Этим объясняется его волатильность и высокая доходность. Здесь вас ждут серьезные риски, но колоссальная прибыль покроет любые возможные издержки. "
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Трейдинг с Company Name
147,tradingHeaderText.text|dot,Подзаголовок,Company Name предоставляет полный перечень инструментов для успешной торговли. На этой странице вы можете ознакомиться с каждым из них.
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Калькулятор трейдера
149,tradingCalculatorText.text|dot,Подзаголовок,"Инструмент, для прогнозирования результатов сделки"
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Инструмент: <div class=""description"">указывайте выбранный финансовый инструмент из списка</div>"
151,estimationText.offer_2,Цена открытия,"Цена: <div class=""description"">укажите предположительную цену открытия и закрытия ордера, чтобы узнать возможный результат</div>"
152,estimationText.offer_3,Объем сделки,"Объем сделки: <div class=""description"">укажите точный объем сделки в лотах</div>"
153,estimationText.offer_4,"Спред, в пунктах","Спред в пунктах: <div class=""description"">просчитывается автоматически исходя из разницы между ценами Ask и Bid</div>"
154,estimationText.offer_5,"Своп, в USD","Своп в USD: <div class=""description"">просчитывается автоматически исходя из стоимости переноса позиции в ночное время</div>"
155,estimationText.offer_6,Маржа в USD,"Маржа: <div class=""description"">указанные данные - это минимальный размер свободного депозита, который необходим для осуществления сделки</div>"
156,estimationText.offer_7,Прибыль в USD,"Прибыль: <div class=""description"">указывается вероятная прибыль на основании введенных параметров</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Как работает калькулятор трейдера
158,estimationText.ul_title,Подзаголовок,Исходные данные
159,estimationText.li_1,Данные №1,Инструмент
160,estimationText.li_2,Данные №2,Цена открытия
161,estimationText.li_3,Данные №3,Объем сделки
162,estimationText.li_4,Данные №4,Спред в пунктах
163,estimationText.li_5,Данные №5,Своп в USD
164,estimationText.li_6,Данные №6,Маржа
165,estimationText.li_7,Данные №7,Прибыль
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Company Name - лучший сервис для трейдинга
167,aboutHeaderText.text|dot,Подзаголовок,"Company Name - платформа, созданная трейдерами и для трейдеров"
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='347000'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,активных пользователей
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='38600'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,открытых сделок
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='250'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,инструментов для торговли
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='150'>0</span> млн
175,aboutCounterText.counter4.text,Текст показателя №4,долларов оборота в сутки
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span>-й
177,aboutCounterText.counter5.text,Текст показателя №5,года успешной работы
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,"Все, что нужно для успешной торговли"
179,aboutConditionsText.text|dot,Подзаголовок,"Каждый член нашей команды ежедневно работает над тем, чтобы улучшить и без того оптимальные условия работы на финансовых рынках, которые доступны клиентам Company Name. Мы стремимся создать сервис, который идеально подойдет любому трейдеру и обеспечит нам лидерство на рынке брокерских услуг. "
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Наши цели
181,aboutGoalsText.goal1.title,Заголовок №1,Цель №1
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,Снизить уровень комиссии за брокерские услуги на 20%
183,aboutGoalsText.goal2.title,Заголовок №2,Цель №2
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,Обеспечить прирост ежемесячного дохода на 50% для каждого клиента
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Полная безопасность
186,aboutQualityText.text|dot,Описание заголовка №1,Благодаря технологии сегрегированных брокерских счетов средства каждого клиента Company Name надежно защищены и застрахованы нашими банками партнерами.
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,История
188,aboutHistoryText.year1.title,2018 год. Заголовок,Перспективная команда
189,aboutHistoryText.year1.text|dot,2018 год. Описание,"В январе 2019-го была сформирована команда опытных финансовых экспертов и успешных трейдеров. Нашей основной целью было создание платформы для трейдинга, которая бы удовлетворяла все потребности профессиональных трейдеров и новичков."
190,aboutHistoryText.year2.title,2019 год. Заголовок,Первые шаги
191,aboutHistoryText.year2.text|dot,2019 год. Описание,В этом году первые 7 000 человек стали клиентами нашей компании. Мы открыли офисы в 2-странах и наняли лучших разработчиков программного обеспечения для создания платформы.
192,aboutHistoryText.year3.title,2020 год. Заголовок,Главная цель достигнута
193,aboutHistoryText.year3.text|dot,2020 год. Описание,"В 2021-ом разработка платформы была окончена, а кризис, вызванный пандемией привлек в компанию 20 000 новых активных трейдеров. Этот год стал годом побед для нашей компании, несмотря на проблемы, связанные с переводом сотрудников на удаленный формат работы."
194,aboutHistoryText.year4.title,2021 год. Заголовок,Путь к новым вершинам
195,aboutHistoryText.year4.text|dot,2021 год. Описание,"В первой половине 2022-го года еще 10 000 человек стали клиентами Company Name. Мы неустанно работаем над тем, чтобы улучшить качество сервиса и добавить на платформу новые эффективные инструменты."
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,Современная платформа для успешной торговли
197,aboutPlatformText.text|dot,Подзаголовок,"Платформа Company Name - это актуальные котировки, высокоэффективные инструменты и мгновенное совершение сделок."
198,aboutPlatformText.advantage1,Преимущества №1,Доступ из любой точки планеты
199,aboutPlatformText.advantage2,Преимущества №2,Лучшая мобильная версия
200,aboutPlatformText.advantage3,Преимущества №3,Круглосуточная поддержка
201,aboutPlatformText.advantage4,Преимущества №4,Максимальная ликвидность
202,aboutPlatformText.advantage5,Преимущества №5,100%-ная безопасность
203,aboutPlatformText.advantage6,Преимущества №6,Оптимальные условия сотрудничества
204,aboutPlatformText.advantage7,Преимущества №7,Самые эффективные инструменты
5. Лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Партнеры и регуляторы
206,licensesHeaderText.text,Подзаголовок к заголовку,"Деятельность Company Name регулируют самые крупные и авторитетные независимые организации. При этом, благодаря партнерским отношениям с крупнейшими мировыми банками мы можем предложить клиентам уникальный уровень сервиса и возможностей. "
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,FMA
208,licensesListText.license1.text,Описание №1,Государственный регулятор Австралии — комиссия по надзору за финансовыми рынками
209,licensesListText.license2.title,Заголовок №2,ASIC
210,licensesListText.license2.text,Описание №2,Комиссия по ценным бумагам и инвестициям Австралии.
211,licensesListText.license3.title,Заголовок №3,MFSA
212,licensesListText.license3.text,Описание №3,Мальтийский государственный регулятор финансовых организаций и брокеров.
213,licensesListText.license4.title,Заголовок №4,IFSC
214,licensesListText.license4.text,Описание №4,Государственный регулятор Белиза - крупнейший регулятор Южной Америки.
215,licensesListText.license5.title,Заголовок №5,Quotix Aggregator
216,licensesListText.license5.text,Описание №5,"Авторитетный агрегатор ликвидности, обеспечивающий актуальные цены и быстрое исполнение ордеров"
217,licensesListText.license6.title,Заголовок №6,JP Morgan
218,licensesListText.license6.text,Описание №6,Крупнейший международный финансовый институт
219,licensesListText.license7.title,Заголовок №7,MiFID
220,licensesListText.license7.text,Описание №7,"Директива ЕС, которая оптимизирует средства по борьбе с отмыванием денег"
221,licensesListText.license8.title,Заголовок №8,Goldman Sachs
222,licensesListText.license8.text,Описание №8,Один из крупнейших и авторитетных инвестиционных банков мира
6. Ошибка 404.,,,
223,headerText404.title,Заголовок,Ошибка 404
224,headerText404.text,Подзаголовок,"Данной страницы не существует, обратитесь в службу поддержки."
225,headerText404.textMainPage,Вернуться на главную страницу,Вернуться на главную страницу
226,headerText404.textSupport,Служба технической поддержки,Служба технической поддержки
8. Формы,,,
8.1. Заголовки форм,,,
228,formsText.titleEnter,Вход в личный кабинет,Вход в личный кабинет
229,formsText.titleCallback,Оставить заявку,Оставить заявку
230,formsText.titleTwoauth,Двухэтапная авторизация,Двухфакторная авторизация
231,buttonText.signup,Регистрация,Регистрация
232,fotmsText.titleReminder,Восстановление пароля,Восстановление пароля
8.2. Поля ввода,,,
233,formsText.labelName,Введите ваше имя,Имя *
234,formsText.placeholderName,Введите ваше имя (placeholder),Ваше имя
235,formsText.labelLastName,Введите вашу фамилию,Фамилия *
236,formsText.placeholderLastName,Введите вашу фамилию (placeholder),Ваша фамилия
237,formsText.labelMail,E-mail,E-mail *
238,formsText.placeholderEmail,Введите ваш E-mail (placeholder),Ваш E-mail
239,formsText.labelPassword,Введите пароль,Пароль *
240,formsText.placeholderPassword,Введите пароль (placeholder),Введите пароль
241,formsText.labelConfirmPassword,Подтвердите пароль,Подтвердите пароль *
242,formsText.labelPhone,Поле для ввода номера телефона,Телефон *
243,formsText.placeholderPhone,Поле для ввода номера телефона (placeholder),Ваш телефон
244,formsText.labelCountry,Выберите страну,Страна
245,formsText.placeholderCountry,Выберите страну (placeholder),Выберите страну
246,formsText.labelLanguage,Выберите язык,Язык
247,formsText.placeholderLanguage,Выберите язык (placeholder),Выберите язык
248,formsText.labelTime,Удобное время для звонка,Удобное время
249,formsText.placeholderTime,Удобное время для звонка (placeholder),Время для звонка
250,formsText.lableTwoauth,Введите код двухэтапной авторизации,Код авторизации *
251,formsText.placeholderTwoauth,Введите код двухэтапной авторизации (placeholder),Код двухэтапной авторизации
252,formsText.labelPromo,Введите промокод,Промокод
253,formsText.placeholderPromo,Введите промокод (placeholder),Введите промокод
8.3. Дополнительный текст,,,
254,formsText.text_required,* - обязательные поля,* - обязательное поле
255,formsText.regRecommend,"Для пароля разрешены только латинские буквы, цифры и символы. ","Для пароля разрешены только латинские буквы, цифры и символы. Пароль должен содержать как минимум одну заглавную букву, одну строчную букву и одну цифру."
256,formsText.checkboxText,Обработка персональных данных (чекбокс),Я согласен на обработку персональных данных
8.4. Уведомления,,,
257,formsText.titleSuccess,Спасибо за отправку сообщения (заголовок),Спасибо за отправку сообщения
258,formsText.textSuccess,Спасибо за отправку сообщения текст (подзаголовок),Мы свяжемся с вами в ближайшее время.
