id,constant,position,translate
33,indexStepsText.step1.text|dot,Описание Шага №1,Geben Sie die Kontaktdaten ein und bestätigen Sie sie
34,indexStepsText.step2.title,Шаг №2,Wählen Sie die Art der Zusammenarbeit aus
35,indexStepsText.step2.text|dot,Описание Шага №2,Wählen Sie die für Sie geeigneten Handelsbedingungen aus
36,indexStepsText.step3.title,Шаг №3,Mit dem handel beginnen
37,indexStepsText.step3.text|dot,Описание Шага №3,Beherrschen Sie die Funktionalität der Plattform und machen Sie Ihre erste Transaktion
1.5. Информация об аккаунтах.,,,
38,indexAccountsText.h2,Главный заголовок раздела,Kontotypen
39,indexAccountsText.account1.title,Аккаунт №1,Beginner
40,indexAccountsText.account1.text|dot,Подзаголовок для аккаунта №1,Geeignete Instrumente für einen selbstbewussten Start in Tradin
41,indexAccountsText.account2.title,Аккаунт №2,Amateur
42,indexAccountsText.account2.text|dot,Подзаголовок для аккаунта №2,"Alle Möglichkeiten, ein dauerhaftes Einkommen auf dem Markt zu erzielen"
43,indexAccountsText.account3.title,Аккаунт №3,Expert
44,indexAccountsText.account3.text|dot,Подзаголовок для аккаунта №3,Unbegrenzte Leistungsspanne für erfolgreiche Transaktionen
45,indexAccountsText.account_condition_1,Минимальный депозит:,Mindesteinzahlung
46,indexAccountsText.account_condition_2,Кредитное плечо:,Hebel
47,indexAccountsText.account_condition_3,Моментальное исполнение,Sofortige Ausfühenng
48,indexAccountsText.account_condition_4,Торговля криптовалютами и металлами,Handel mit Kryptowähenngen und Metallen
49,indexAccountsText.account_condition_5,Возможность инвестиций в ПАММ-счета,PAMM-Konten investieren
50,indexAccountsText.account_condition_6,Отсутствие свопа,Kein Tausch
51,indexAccountsText.account_condition_7,Торговля ETF и индексами,ETF and index trading
52,indexAccountsText.account_condition_8,Страхование депозитов,Einlagensicheenng
53,indexAccountsText.account_condition_9,Персональный менеджер,Persönlicher Manager
54,indexAccountsText.account_condition_10,Открытие личного ПАММ-счета,Eröffnung eines persönlichen PAMM-Kontos
53,indexAccountsText.account_condition_11,Защита депозитов,Einlagenschutz
54,indexAccountsText.account_condition_12,Круглосуточная поддержка,24-Stunden-Support
1.6. Новости,,,
55,indexNewsText.h2,Главный заголовок раздела,Weltwirtschaftsnachrichten
1.7. Футер,,,
56,footerContent,Футер текст,"{Brockername} ist registriert bei: Frankreich, Ile-de-France, Zeile A, Marne-La-Vallee Chessie Station. Die Aktivitäten des Unternehmens werden gemäß den Anforderungen der European Securities Market Supervision Authority (Lizenznummer: 096/08), der Australian Securities and Investments Commission (ASIC) (19-365 mR) und der Finanzregulierungsbehörde des Vereinigten Königreichs durchgeführt (FCA) FRN: 584283."
2. Рынки и инструменты,,,
2.2. Обзор рынков,,,
2.2.1. Посадочный экран,,,
57,marketsHeaderText.title,Заголовок,6 Finanzmärkte auf einer Plattform
58,marketsHeaderText.text|dot,Подзаголовок,Hier finden Sie eine umfassende Beschreibung der Finanzmärkte und der auf ihnen dargestellten Vermögenswerte
59,commonMarketsText.title_graph,Загловок торгового графика,Handelsinstrumentendiagramm
60,commonMarketsText.title_table,Заголовок таблицы инструментов,Instrumente Tabelle
61,commonMarketsText.footnote,Часы работы рынков,* Öffnen und Schließstunden sind durch UTC +0 angegeben
2.2.2. Валюты,,,
62,marketsListText.market1.title,Заголовок,Forex
63,marketsListText.market1.text|dot,Подзаголовок,Die beste Option zum Handel. Auf dem Forex -Markt beherrschen Sie die Handelsmechanik und die Analyseprinzipien leicht
2.2.3. Металлы,,,
64,marketsListText.market2.title,Заголовок,Metalle
65,marketsListText.market2.text|dot,Подзаголовок,Möglichkeiten zur Skalpa- und langfristigen Investitionen. Der Metallmarkt eignet sich zum aktiven Handel und zum Sparen von Kapital
2.2.4. Акции,,,
66,marketsListText.market3.title,Заголовок,Vorräte
67,marketsListText.market3.text|dot,Подзаголовок,"Viele Vermögenswerte für den professionellen Handel. Die Börse ermöglicht es Ihnen, passive Gewinne zu erhalten und profitable Transaktionen zu erzielen"
2.2.5. Товары,,,
68,marketsListText.market4.title,Заголовок,Ware
69,marketsListText.market4.text|dot,Подзаголовок,"Waren für den konservativen Handel. Der Rohstoffmarkt ist so vorhersehbar wie möglich und ermöglicht es Ihnen, Geld mit Mindestfähigkeiten zu verdienen"
2.2.6. Индексы,,,
70,marketsListText.market5.title,Заголовок,Indizes
71,marketsListText.market5.text|dot,Подзаголовок,Die zuverlässigste Investition. Auf dem Indizesmarkt können Sie mit einer 100 % igen Garantie für Rentabilität investieren
2.2.7. Криптовалюты,,,
72,marketsListText.market6.title,Заголовок,Kryptowährung
73,marketsListText.market6.text|dot,Подзаголовок,"Unbegrenzte Möglichkeiten, Geld zu verdienen. Der Krypto -Asset -Markt ist vielversprechende Startups, ständige Schwankungen und enorme Einnahmen"
2.3. Валюты,,,
2.3.1. Посадочный экран,,,
74,forexHeaderText.title,Заголовок,Forex
75,forexHeaderText.text|dot,Подзаголовок,"Der Forex -Markt eröffnet den Anfängern und erfahrenen Händlern große Möglichkeiten. Hier können Sie Ihre eigenen Handelsstrategien erstellen und sie verwenden, um erfolgreiche Transaktionen durchzuführen"
76,forexProfitsText.profit1.title,Преимущество №1. Заголовок.,Vorhersagbarkeit
77,forexProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Es reicht aus, politische und wirtschaftliche Nachrichten zu studieren, um die Richtung der Bewegungsbewegung der Währung vorherzusagen"
78,forexProfitsText.profit2.title,Преимущество №2. Заголовок.,Liquidität
79,forexProfitsText.profit2.text|dot,Преимущество №2. Описание.,Mit modernen Technologien und großen Aggregatoren der Liquidität können Sie Transaktionen in weniger als einer Sekunde durchführen
80,forexProfitsText.profit3.title,Преимущество №3. Заголовок.,Gelegenheiten
81,forexProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Es gibt Dutzende von Vermögenswerten auf dem Forex -Markt, von denen jeder in Zukunft Gewinne für Händlern bringen kann"
82,forexProfitsText.profit4.title,Преимущество №4. Заголовок.,Kompfort
83,forexProfitsText.profit4.text|dot,Преимущество №4. Описание.,Vergessen Sie einen festen Arbeitsplan - Sie können für Sie jederzeit mit Forex handeln
2.3.2. Описание рынка,,,
84,forexAssetsText.title,Заголовок,Währungsmarkt
85,forexAssetsText.text|dot,Подзаголовок,"Forex ist ein Ort, an dem die größten Investmentfonds mit normalen Händlern gleichzeitig gehandelt werden. Hier können Sie Transaktionen jeder Skala eröffnen, und der Gewinn hängt nur von Ihrem Wissen und Ihren Fähigkeiten ab"
2.4. Металлы,,,
2.4.1. Посадочный экран,,,
86,metalsHeaderText.title,Заголовок,Metalle
87,metalsHeaderText.text|dot,Подзаголовок,"Der Edelmetallmarkt ist auf seine Weise einzigartig. Die Vermögenswerte, die darauf vertreten sind (Gold, Silber usw.), sind kurzfristig volatil, halten jedoch über Jahre und sogar Jahrzehnte einen stabilen Wechselkurs bei. Dementsprechend können Sie hier einen aktiven Handel durchführen und Kapital in Krisenzeiten sparen"
88,metalsProfitsText.profit1.title,Преимущество №1. Заголовок.,Verfügbarkeit
89,metalsProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Sie können mit einem Mindestbetrag für die Einzahlung auf dem Metallmarkt mit dem Handel mit dem Handel beginnen, dank der Möglichkeiten von CFD -Verträgen und Mikroloten"
90,metalsProfitsText.profit2.title,Преимущество №2. Заголовок.,Nutzen
91,metalsProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Wir bemühen uns, die Kosten von Händlern so weit wie möglich zu senken, und das Company Name -Team hat auf dem Metallmarkt einen beeindruckenden Erfolg erzielt"
92,metalsProfitsText.profit3.title,Преимущество №3. Заголовок.,Verlässlichkeit
93,metalsProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Wenn Sie in Edelmetalle investieren, können Sie auf Marktschwankungen ohne finanzielle Verluste warten"
94,metalsProfitsText.profit4.title,Преимущество №4. Заголовок.,Vorhersagbarkeit
95,metalsProfitsText.profit4.text|dot,Преимущество №4. Описание.,Genau wie Währungen werden Edelmetalle von einer Mindestanzahl von Finanzindikatoren beeinflusst
2.4.2. Описание рынка,,,
96,metalsAssetsText.title,Заголовок,Metallmarkt
97,metalsAssetsText.text|dot,Подзаголовок,"Der Metallmarkt ist für Händler mit jedem Handelsstil geeignet. Ein vorsichtiger Investor und ein aggressiver Händler können seine Ziele erreichen, indem er hier handelt"
2.5. Акции,,,
2.5.1. Посадочный экран,,,
98,stocksHeaderText.title,Заголовок,Vorräte
99,stocksHeaderText.text|dot,Подзаголовок,"Der von den weltweit größte Unternehmen herausgegebene Wertpapiermarkt. Einer der ältesten und größten Märkte der Welt. Hier können Sie mehrere Handelsstrategien gleichzeitig anwenden, von der Investition bis zur Generierung passiver Einnahmen bis hin zur aktiven Abschluss von Transaktionen für Tausende von Dollar"
100,stocksProfitsText.profit1.title,Преимущество №1. Заголовок.,Gelegenheiten
101,stocksProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Dutzende von Aktien von Finanzgiganten werden auf dem Markt gehandelt, und neue vielversprechende Unternehmen gehen jährlich zum Börsengang"
102,stocksProfitsText.profit2.title,Преимущество №2. Заголовок.,Verlässlichkeit
103,stocksProfitsText.profit2.text|dot,Преимущество №2. Описание.,Durch den Kauf der Wertpapiere des Unternehmens können Sie garantiert und laufend % des IT -Einkommens garantiert erhalten
104,stocksProfitsText.profit3.title,Преимущество №3. Заголовок.,Variabilität
105,stocksProfitsText.profit3.text|dot,Преимущество №3. Описание.,Mit der CFD -Verträge können Sie sowohl das Wachstum als auch den Fall der Aktienkurse verdienen - Sie können Einkommen auch inmitten einer Krise verdienen
106,stocksProfitsText.profit4.title,Преимущество №4. Заголовок.,Verfügbarkeit
107,stocksProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Dank CFDs und Mikroloten können Sie auch bei minimalen Beträgen Transaktionen eröffnen, auch wenn 1 Aktien Hunderte von Dollar kostet"
2.5.2. Описание рынка,,,
108,stocksAssetsText.title,Заголовок,Aktienmarkt
109,stocksAssetsText.text|dot,Подзаголовок,An der Börse können Sie ein Vermögen verdienen und sparen. Hier stehen Ihnen sowohl aktive Handels- als auch passiv
2.6. Товары,,,
2.6.1. Посадочный экран,,,
110,commoditiesHeaderText.title,Заголовок,Ware
111,commoditiesHeaderText.text|dot,Подзаголовок,"Auf dem Rohstoffmarkt werden Vermögenswerte gehandelt, auf die wir im Alltag zu einem gewissen Grad begegnen. Wir sprechen von Öl, Gas, Weizen, Zucker, Saft usw. Auch ohne ausführliche Kenntnis der grundlegenden und technischen Analyse können Sie die Preisbewegung auf dem Markt für Rohstoffvermögen vorhersagen"
112,commoditiesProfitsText.profit1.title,Преимущество №1. Заголовок.,Vorhersagbarkeit
113,commoditiesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Es gibt regelmäßige und zyklische Preisbewegungen auf dem Rohstoffmarkt: Es reicht nur, die Nachrichten zu untersuchen, um zu verstehen, wann man einen Deal abgeschlossen hat"
114,commoditiesProfitsText.profit2.title,Преимущество №2. Заголовок.,Aussichten
115,commoditiesProfitsText.profit2.text|dot,Преимущество №2. Описание.,Mit Leverage Instrument können Sie einen Betrag mehrmals höher verwenden als die Größe Ihrer Einzahlung für den Handel
116,commoditiesProfitsText.profit3.title,Преимущество №3. Заголовок.,Gelegenheiten
117,commoditiesProfitsText.profit3.text|dot,Преимущество №3. Описание.,"Rohstoffe sind eine breite Gruppe von Vermögenswerten, die jeweils eigene Merkmale und Besonderheiten haben, und jeweils werden Sie mit der richtigen Strategie Einkommen bringen"
118,commoditiesProfitsText.profit4.title,Преимущество №4. Заголовок.,Verfügbarkeit
119,commoditiesProfitsText.profit4.text|dot,Преимущество №4. Описание.,Der Rohstoffmarkt ist wie Forex aufgrund der Mindestanforderungen an die Erfahrung und den Einzahlungsbetrag der beste Ort für Anfängerhändler
2.6.2. Описание рынка,,,
120,commoditiesAssetsText.title,Заголовок,Rohstoffmarkt
121,commoditiesAssetsText.text|dot,Подзаголовок,"Der Rohstoffmarkt ist ideal für konservative Händler geeignet, die ein stabiles Einkommen erhalten möchten. Hier können Sie kein Geld in ein Startup investieren, nachdem Sie Hunderte von Prozent des Gewinns erhalten haben, aber die Zyklizität und Einfachheit ermöglichen es Ihnen, regelmäßig zu verdienen"
2.7. Индексы,,,
2.7.1. Посадочный экран,,,
122,indicesHeaderText.title,Заголовок,Lagerindizes
123,indicesHeaderText.text|dot,Подзаголовок,"Die ungewöhnlichsten Vermögenswerte auf unserer Plattform werden auf dem Aktienindizesmarkt gehandelt. Aktienindizes sind ein bedingter Vermögenswert, dessen Preis vom Wert einer gesamten Branche oder eines gesamten Marktes abhängt. Untersuchungen zeigen, dass Märkte und Branchen auf lange Sicht wachsen, dass Indizes eine Investitionsmöglichkeit mit einer 100% igen Wahrscheinlichkeit haben, einen Gewinn zu erzielen"
124,indicesProfitsText.profit1.title,Преимущество №1. Заголовок.,Nutzen
125,indicesProfitsText.profit1.text|dot,Преимущество №1. Описание.,"Company Name liefert seinen Kunden im Handelsprozess minimale Kosten: Hier können Sie verdienen, fast ohne Ausgaben"
126,indicesProfitsText.profit2.title,Преимущество №2. Заголовок.,Verlässlichkeit
127,indicesProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Alle Händler und sogar Fonds investieren ausnahmslos in Indizes: Alles, weil es das zuverlässigste Kapital für die Erhaltung des Kapitals ist"
128,indicesProfitsText.profit3.title,Преимущество №3. Заголовок.,Maximale Liquidität
129,indicesProfitsText.profit3.text|dot,Преимущество №3. Описание.,Company Name erhält Daten von den zuverlässigsten Liquiditätsaggregatoren der Welt und bietet Kunden eine sofortige Ausführung von Transaktionen
130,indicesProfitsText.profit4.title,Преимущество №4. Заголовок.,Verfügbarkeit
131,indicesProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Indizes sind eine Art teures Vermögen, aber die CFD -Technologie ermöglicht es Ihnen, Transaktionen für minimale Beträge zu eröffnen"
2.7.2. Описание рынка,,,
132,indicesAssetsText.title,Заголовок,Indizesmarkt
133,indicesAssetsText.text|dot,Подзаголовок,"Der Indizesmarkt ist der beste Ort für Investoren. Solche Vermögenswerte werden am häufigsten nicht für den aktiven Handel, sondern für passive und langfristige Investitionen verwendet. Durch die Investition in Aktienindizes können Sie sicher sein, dass dies nach einiger Zeit zunehmen wird"
2.8. Криптовалюты,,,
2.8.1. Посадочный экран,,,
134,cryptoHeaderText.title,Заголовок,Kryptowährung
135,cryptoHeaderText.text|dot,Подзаголовок,"Die beliebtesten und höchst profitabelsten Waren der Kryptoindustrie stehen Ihnen auf dem Kryptowährungsmarkt zur Verfügung: Bitcoin, Ethereum, Ripple usw. Darüber hinaus ist der Krypto -Markt ein Markt für Startups und Börsengänge, mit dem Sie die Investition erheblich erhöhen können Hauptstadt"
136,cryptoProfitsText.profit1.title,Преимущество №1. Заголовок.,Aussichten
137,cryptoProfitsText.profit1.text|dot,Преимущество №1. Описание.,Der Krypto -Markt eröffnet unbegrenzte Aussichten für alle Kategorien von Händlern. Hier können Sie mit fast jedem Kapital handeln
138,cryptoProfitsText.profit2.title,Преимущество №2. Заголовок.,Nutzen
139,cryptoProfitsText.profit2.text|dot,Преимущество №2. Описание.,"Der Handel mit dem Kryptomarkt entspricht keine Kosten, außer für die Provision Company Name, die minimal war und bleibt"
140,cryptoProfitsText.profit3.title,Преимущество №3. Заголовок.,Vorhersagbarkeit
141,cryptoProfitsText.profit3.text|dot,Преимущество №3. Описание.,Die Preise für Kryptowährungen hängen direkt von den Nachrichten ab: Sie müssen keine Analyse verwenden. Studieren Sie einfach die aktuellen Informationsführer
142,cryptoProfitsText.profit4.title,Преимущество №4. Заголовок.,Gelegenheiten
143,cryptoProfitsText.profit4.text|dot,Преимущество №4. Описание.,"Jedes Startup kann ein Einhorn werden, und jede Kryptomünze kann zu einem Kapital sein, der Hunderte von % der Rentabilität für Händler bringt"
2.8.2. Описание рынка,,,
144,cryptoAssetsText.title,Заголовок,Crypto Assets Market
145,cryptoAssetsText.text|dot,Подзаголовок,"Kryptowährungen sind der jüngste und aktiv entwickelnde Markt der Welt. Dies erklärt seine Volatilität und hohe Rentabilität. Hier warten ernsthafte Risiken auf Sie, aber ein großer Gewinn wird alle möglichen Kosten decken"
3. Торговые условия,,,
3.1. Посадочный экран,,,
146,tradingHeaderText.title,Заголовок,Handel mit Company Name
147,tradingHeaderText.text|dot,Подзаголовок,Company Name bietet eine vollständige Liste von Instrumenten für einen erfolgreichen Handel. Auf dieser Seite können Sie sich mit jedem von ihnen kennenlernen
3.2. Калькулятор трейдера,,,
148,tradingCalculatorText.title,Заголовок,Händlerrechner
149,tradingCalculatorText.text|dot,Подзаголовок,Instrument zur Vorhersage der Ergebnisse einer Transaktion
3.3. Расчетные данные,,,
150,estimationText.offer_1,Инструмент,"Instenment: <div class=""description"">geben Sie das ausgewählte Finanzinstenment aus der Liste an</div>"
151,estimationText.offer_2,Цена открытия,"Preis: <div class=""description"">geben Sie den geschätzten Preis für die Eröffnung und Schließung der Bestellung an, um das mögliche Ergebnis der Bestellung zu sehen</div>"
152,estimationText.offer_3,Объем сделки,"Handelsvolumen: <div class=""description"">genaue Angabe des Handelsvolumens in Losen</div>"
153,estimationText.offer_4,"Своп, в пунктах","Spread in punkten: <div class=""description"">wird automatisch auf der Genndlage der Differenz zwischen Ask- und Bid-Preisen berechnet</div>"
154,estimationText.offer_5,"Своп, в USD","Swap in USD: <div class=""description"">automatisch berechnet auf der Genndlage der Kosten für den Positions-Rollover in der Nacht</div>"
155,estimationText.offer_6,Маржа в USD,"Marge: <div class=""description"">die angegebenen Daten sind der Mindestbetrag der kostenlosen Einzahlung, der für die Durchfühenng einer Transaktion erforderlich ist</div>"
156,estimationText.offer_7,Прибыль в USD,"Gewinn: <div class=""description"">angabe des wahrscheinlichen Gewinns auf der Genndlage der aktuellen Parameter</div>"
3.4. Пример расчета,,,
157,estimationText.h2,Заголовок,Wie der Taschenrechner des Händlers funktioniert
158,estimationText.ul_title,Подзаголовок,Anfangsdaten
159,estimationText.li_1,Данные №1,Instenment
160,estimationText.li_2,Данные №2,Eröffnungskurs
161,estimationText.li_3,Данные №3,Transaktionsvolumen
162,estimationText.li_4,Данные №4,Spread in punkten
163,estimationText.li_5,Данные №5,Swap in USD
164,estimationText.li_6,Данные №6,Margin
165,estimationText.li_7,Данные №7,Profitieren
4. О компании,,,
4.1. О компании + Показатели,,,
166,aboutHeaderText.title,Слоган-заголовок,Company Name - Der beste Service für den Handel
167,aboutHeaderText.text|dot,Подзаголовок,"Company Name ist eine Plattform, die von und für Händler erstellt wurde"
168,aboutCounterText.counter1.title,Показатель №1,<span class='indicator-number_1' data-indicator-number='347000'>0</span>
169,aboutCounterText.counter1.text,Текст показателя №1,Offene Handelskonten
170,aboutCounterText.counter2.title,Показатель №2,<span class='indicator-number_2' data-indicator-number='38600'>0</span>
171,aboutCounterText.counter2.text,Текст показателя №2,Trades pro Tag
172,aboutCounterText.counter3.title,Показатель №3,<span class='indicator-number_3' data-indicator-number='250'>0</span>+
173,aboutCounterText.counter3.text,Текст показателя №3,Handelsinstenmente
174,aboutCounterText.counter4.title,Показатель №4,<span class='indicator-number_4' data-indicator-number='150'>0</span> mio
175,aboutCounterText.counter4.text,Текст показателя №4,Dollar tägliche Handelsvolumen
176,aboutCounterText.counter5.title,Показатель №5,<span class='indicator-number_5' data-indicator-number='4'>0</span>
177,aboutCounterText.counter5.text,Текст показателя №5,Jahr auf dem Markt
4.2. Вы в центре всего,,,
178,aboutConditionsText.title,Заголовок,"Alles, was Sie für einen erfolgreichen Handel brauchen"
179,aboutConditionsText.text|dot,Подзаголовок,"Jedes Mitglied unseres Teams arbeitet täglich, um die optimalen Arbeitsbedingungen auf den Finanzmärkten zu verbessern, die Company Name -Kunden zur Verfügung stehen. Wir bemühen uns, einen Service zu schaffen, der für jeden Händler ideal ist, und bietet uns eine Führung auf dem Dienstleistungsmarkt des Brokers"
4.3. Цели и задачи компании,,,
180,aboutGoalsText.h2,Общий заголовок,Unsere Ziele
181,aboutGoalsText.goal1.title,Заголовок №1,Ziel №1
182,aboutGoalsText.goal1.text|dot,Описание заголовка №1,Reduzieren Sie die Provisionsniveau für die Dienste von Broker um 20%
183,aboutGoalsText.goal2.title,Заголовок №2,Ziel №2
184,aboutGoalsText.goal2.text|dot,Описание заголовка №2,Erhöhen Sie für jeden Kunden eine Erhöhung des monatlichen Einkommens um 50%
4.4. Больше возможностей для трейдинга,,,
185,aboutQualityText.title,Заголовок №1,Vollständige Sicherheit
186,aboutQualityText.text,Описание заголовка №1,Dank der Technologie der Konten des getrennten Brokers werden die Mittel jedes Kunden Company Name von unseren Partnerbanken zuverlässig geschützt und versichert
4.5. Наша история,,,
187,aboutHistoryText.h2,Общий заголовок,Geschichte
188,aboutHistoryText.year1.title,2017 год. Заголовок,Vielversprechendes Team
189,aboutHistoryText.year1.text|dot,2017 год. Описание,"Im Januar 2019 wurde ein Team erfahrener Finanzexperten und erfolgreicher Händler gegründet. Unser Hauptziel war es, eine Handelsplattform zu schaffen, die alle Anforderungen professioneller Händler und Anfänger erfüllen würde"
190,aboutHistoryText.year2.title,2018 год. Заголовок,Die ersten Schritte
191,aboutHistoryText.year2.text|dot,2018 год. Описание,In diesem Jahr sind die ersten 7.000 Menschen zu Kunden unseres Unternehmens geworden. Wir haben Büros in 2 Ländern eröffnet und die besten Softwareentwickler zur Erstellung der Plattform eingestellt
192,aboutHistoryText.year3.title,2019 год. Заголовок,Das Hauptziel wurde erreicht
193,aboutHistoryText.year3.text|dot,2019 год. Описание,"Im Jahr 2021 wurde die Entwicklung der Plattform abgeschlossen, und die durch die Pandemie verursachte Krise zog 20.000 neue aktive Händler in das Unternehmen an. Dieses Jahr ist ein Jahr der Siege für unser Unternehmen geworden"
194,aboutHistoryText.year4.title,2020 год. Заголовок,Der Weg zu neuen Höhen
195,aboutHistoryText.year4.text|dot,2020 год. Описание,"In der ersten Hälfte von 2022 wurden weitere 10.000 Menschen zu Kunden von Company Name. Wir arbeiten ständig daran, die Servicequalität zu verbessern und der Plattform neue effektive Instrumente hinzuzufügen"
4.6. Платформа для торговли разработанная для людей.,,,
196,aboutPlatformText.title,Заголовок,Moderne Plattform für einen erfolgreichen Handel
197,aboutPlatformText.text|dot,Подзаголовок,"Die Company Name -Plattform bietet aktuelle Zitate, hocheffektive Instrumente und sofortige Transaktionsausführung"
198,aboutPlatformText.advantage1,Преимущества №1,Zugang von überall auf der Welt
199,aboutPlatformText.advantage2,Преимущества №2,Die beste mobile Version
200,aboutPlatformText.advantage3,Преимущества №3,24 Stunden am Tag Unterstützung
201,aboutPlatformText.advantage4,Преимущества №4,Maximale Liquidität
202,aboutPlatformText.advantage5,Преимущества №5,100% Sicherheit
203,aboutPlatformText.advantage6,Преимущества №6,Optimale Bedingungen für die Zusammenarbeit
204,aboutPlatformText.advantage7,Преимущества №7,Die effektivsten Instrumente
5. Аккредитации и лицензии.,,,
5.1. Посадочный экран,,,
205,licensesHeaderText.title,Заголовок,Partner und Aufsichtsbehörden
206,licensesHeaderText.text,Подзаголовок к заголовку,Die Aktivitäten von Company Name werden von den größten und angesehensten unabhängigen Organisationen reguliert. Gleichzeitig können wir unseren Kunden dank unserer Partnerschaftsbeziehungen zu den größten Banken der Welt ein einzigartiges Service und Chancen bieten
5.2. Информация о регуляторах и банках,,,
207,licensesListText.license1.title,Заголовок №1,FMA
208,licensesListText.license1.text,Описание №1,Die staatliche Regulierungsbehörde von Australien ist die Überwachungskommission für Finanzmärkte
209,licensesListText.license2.title,Заголовок №2,ASIC
210,licensesListText.license2.text,Описание №2,Wertpapier- und Investitionskommission von Australien
211,licensesListText.license3.title,Заголовок №3,MFSA
212,licensesListText.license3.text,Описание №3,Maltesische Staatsregulierungsbehörde von Finanzorganisationen und Makler
213,licensesListText.license4.title,Заголовок №4,IFSC
214,licensesListText.license4.text,Описание №4,Die Staatsregulierungsbehörde von Belize ist die größte Regulierungsbehörde in Südamerika
215,licensesListText.license5.title,Заголовок №5,Quotix Aggregator
